Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
464;108,252648;CWIP;Estacionario;0;2,195483E-07;0,225;0;0,05313322;0,225;0,2515732;0,225;0,0466164;0,207184;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1073982;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122748;8;03_Sc_CWIP_Passthrough;8,857763E-07;False;0
465;108,457982;CWIP;Estacionario;0;1,169472E-07;0,225;0;0,03877895;0,225;0,2443943;0,225;0,0466164;0,207184;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1073982;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122748;8;03_Sc_CWIP_Passthrough;4,718282E-07;False;0
466;108,645905;CWIP;Estacionario;0;6,229452E-08;0,225;0;0,02830257;0,225;0,2391548;0,225;0,0466164;0,207184;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1073982;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122748;8;03_Sc_CWIP_Passthrough;2,513296E-07;False;0
467;108,830385;CWIP;Estacionario;0;3,318254E-08;0,225;0;0,02065646;0,225;0,2353308;0,225;0,0466164;0,207184;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1073982;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122749;8;03_Sc_CWIP_Passthrough;1,338762E-07;False;0
468;109,014889;CWIP;Estacionario;0;1,767541E-08;0,225;0;0,01507599;0,225;0,2325399;0,225;0,0466164;0,207184;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1073982;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122749;8;03_Sc_CWIP_Passthrough;7,131212E-08;False;0
469;109,198718;CWIP;WIP;0;6,871621E-09;0,45;0,45;0,1325734;0,45;0,2912881;0,45;0,0932328;0,207184;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;0;0;0,09323201;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122749;8;03_Sc_CWIP_Passthrough;3,798597E-08;False;0,45
470;109,38349;CWIP;Estacionario;0;3,66032E-09;0,225;0;0,09675788;0,225;0,2733799;0,225;0,04874535;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,09749056;0,09323201;0;0,09749056;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122749;8;03_Sc_CWIP_Passthrough;2,023406E-08;False;0
471;109,591538;CWIP;Estacionario;0;1,94975E-09;0,225;0;0,07061814;0,225;0,2603098;0,225;0,04874535;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09323201;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122749;8;03_Sc_CWIP_Passthrough;1,077812E-08;False;0
472;109,794391;CWIP;Estacionario;0;1,038577E-09;0,225;0;0,05154021;0,225;0,2507706;0,225;0,04874535;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09323201;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122750;8;03_Sc_CWIP_Passthrough;5,7412E-09;False;0
473;110,002743;CWIP;Estacionario;0;5,532209E-10;0,225;0;0,0376163;0,225;0,2438085;0,225;0,04874535;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09323201;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122750;8;03_Sc_CWIP_Passthrough;3,058176E-09;False;0
474;110,186892;CWIP;Estacionario;0;2,946852E-10;0,225;0;0,02745402;0,225;0,2387273;0,225;0,04874535;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09323201;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122750;8;03_Sc_CWIP_Passthrough;1,629005E-09;False;0
475;110,373363;CWIP;Estacionario;0;1,569706E-10;0,225;0;0,02003715;0,225;0,2350188;0,225;0,04874535;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09323201;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122750;8;03_Sc_CWIP_Passthrough;8,677252E-10;False;0
476;110,574189;CWIP;Estacionario;0;8,361382E-11;0,225;0;0,01462399;0,225;0,2323121;0,225;0,04874535;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09323201;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122750;8;03_Sc_CWIP_Passthrough;4,622129E-10;False;0
477;110,815489;CWIP;WIP;0;3,250632E-11;0,45;0,45;0,1322435;0,45;0,2911219;0,45;0,0974907;0,216646;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;0;0;0,09749056;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122751;8;03_Sc_CWIP_Passthrough;2,462078E-10;False;0,45
478;111,033799;CWIP;Estacionario;0;1,73152E-11;0,225;0;0,09651711;0,225;0,2732586;0,225;0,05976585;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,1195326;0,09749056;0;0,1195326;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122751;8;03_Sc_CWIP_Passthrough;1,31148E-10;False;0
479;111,238206;CWIP;Estacionario;0;9,223323E-12;0,225;0;0,07044242;0,225;0,2602213;0,225;0,05976585;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09749056;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122751;8;03_Sc_CWIP_Passthrough;6,985886E-11;False;0
480;111,426475;CWIP;Estacionario;0;4,913006E-12;0,225;0;0,05141196;0,225;0,250706;0,225;0,05976585;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09749056;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122751;8;03_Sc_CWIP_Passthrough;3,721186E-11;False;0
481;111,613214;CWIP;Estacionario;0;2,617021E-12;0,225;0;0,0375227;0,225;0,2437614;0,225;0,05976585;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09749056;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122751;8;03_Sc_CWIP_Passthrough;1,982171E-11;False;0
482;111,796145;CWIP;Estacionario;0;1,394013E-12;0,225;0;0,02738571;0,225;0,2386929;0,225;0,05976585;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09749056;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122752;8;03_Sc_CWIP_Passthrough;1,055847E-11;False;0
483;111,979378;CWIP;Estacionario;0;7,425519E-13;0,225;0;0,01998729;0,225;0,2349937;0,225;0,05976585;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09749056;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122752;8;03_Sc_CWIP_Passthrough;5,624201E-12;False;0
484;112,184357;CWIP;Estacionario;0;3,955365E-13;0,225;0;0,0145876;0,225;0,2322938;0,225;0,05976585;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,09749056;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122752;8;03_Sc_CWIP_Passthrough;2,995854E-12;False;0
485;112,36624;CWIP;WIP;0;1,537717E-13;0,45;0,45;0,132217;0,45;0,2911085;0,45;0,1195317;0,265626;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;0;0;0,1195326;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122752;8;03_Sc_CWIP_Passthrough;1,595807E-12;False;0,45
486;112,550881;CWIP;Estacionario;0;8,190986E-14;0,225;0;0,09649773;0,225;0,2732489;0,225;0,04765522;0,211801;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,09530965;0,1195326;0;0,09530965;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122752;8;03_Sc_CWIP_Passthrough;8,500419E-13;False;0
487;112,734286;CWIP;Estacionario;0;4,363109E-14;0,225;0;0,07042827;0,225;0,2602141;0,225;0,04765522;0,211801;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1195326;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122753;8;03_Sc_CWIP_Passthrough;4,527935E-13;False;0
488;112,919068;CWIP;Estacionario;0;2,324106E-14;0,225;0;0,05140163;0,225;0,2507008;0,225;0,04765522;0,211801;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1195326;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122753;8;03_Sc_CWIP_Passthrough;2,411904E-13;False;0
489;113,12308;CWIP;Estacionario;0;1,237986E-14;0,225;0;0,03751516;0,225;0,2437576;0,225;0,04765522;0,211801;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0,09199998;0,09199998;0,038816;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0,1195326;0;0;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122753;8;03_Sc_CWIP_Passthrough;1,284754E-13;False;0
490;117,287896;CWIP;Direct;45,27163;12,23041;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.139f, 0.067f );( -0.247f, 1.475f, 0.077f );0,626;0,557;0;0;0;0,02832961;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;1;0;1;0;0,1195326;0,1195326;0;1,891183;0,8;0;0,05;0,035;0,45;4;20170201T122757;9;03_Sc_CWIP_Passthrough;12,23041;False;0
491;117,497031;CWIP;Direct;36,90281;18,89581;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( 0.337f, -1.898f );( 0.229f, 1.455f, -1.893f );0,428;0,52;0;0;0;0,02067619;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;2,021832;1,657845;0,8;0;0,05;0,035;0,45;4;20170201T122757;9;03_Sc_CWIP_Passthrough;18,89581;False;0
492;117,705686;CWIP;Direct;35,59619;23,40752;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.197f, -0.184f );( -0.298f, 1.446f, -0.123f );0,399;0,373;0;0;0;0,01509039;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;2,021832;1,754833;0,8;0;0,05;0,035;0,45;4;20170201T122758;9;03_Sc_CWIP_Passthrough;23,40752;False;0
493;117,894646;CWIP;Direct;1,994828;17,62275;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.242f, -0.215f );( -0.324f, 1.442f, -0.193f );0,355;0,372;0;0;0;0,01101363;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;1,795258;1,687501;0,8;0;0,05;0,035;0,45;4;20170201T122758;9;03_Sc_CWIP_Passthrough;17,62275;False;0
494;118,09387;CWIP;Direct;1,742556;13,33262;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.324f, -0.196f );( -0.394f, 1.423f, -0.243f );0,342;0,385;0;0;0;0,008038228;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,05464274;1,635395;0,8;0;0,05;0,035;0,45;4;20170201T122758;9;03_Sc_CWIP_Passthrough;13,33262;False;0
495;118,276907;CWIP;Direct;4,030154;10,8195;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.430f, -0.132f );( -0.495f, 1.422f, -0.220f );0,358;0,392;0;0;0;0,005866651;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,08417317;1,612736;0,8;0;0,05;0,035;0,45;4;20170201T122758;9;03_Sc_CWIP_Passthrough;10,8195;False;0
496;118,485722;CWIP;Direct;4,687179;9,162815;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.197f, -0.184f );( -0.298f, 1.446f, -0.123f );0,399;0,373;0;0;0;0,004281739;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,1238248;1,754833;0,8;0;0,05;0,035;0,45;4;20170201T122758;9;03_Sc_CWIP_Passthrough;9,162815;False;0
497;118,690643;CWIP;Direct;6,377274;8,410284;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.518f, -0.060f );( -0.578f, 1.445f, -0.120f );0,379;0,395;0;0;0;0,003125001;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,2387337;1,597499;0,8;0;0,05;0,035;0,45;4;20170201T122759;9;03_Sc_CWIP_Passthrough;8,410284;False;0
498;118,897;CWIP;Direct;0,7800392;6,348926;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.524f, -0.033f );( -0.582f, 1.472f, -0.038f );0,383;0,393;0;0;0;0,002280762;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,3441169;1,634081;0,8;0;0,05;0,035;0,45;4;20170201T122759;9;03_Sc_CWIP_Passthrough;6,348926;False;0
499;119,099789;CWIP;Direct;0,463739;4,759006;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.509f, -0.035f );( -0.566f, 1.476f, -0.038f );0,38;0,389;0;0;0;0,0016646;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,0276587;1,649972;0,8;0;0,05;0,035;0,45;4;20170201T122759;9;03_Sc_CWIP_Passthrough;4,759006;False;0
500;119,30997;CWIP;Direct;0,09960898;3,500241;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.504f, -0.037f );( -0.560f, 1.478f, -0.043f );0,38;0,388;0;0;0;0,001214898;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,01513212;1,654364;0,8;0;0,05;0,035;0,45;4;20170201T122759;9;03_Sc_CWIP_Passthrough;3,500241;False;0
501;119,523772;CWIP;Direct;0,4460391;2,675129;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.488f, -0.054f );( -0.534f, 1.481f, -0.081f );0,379;0,392;0;0;0;0,0008866858;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,005386191;1,663488;0,8;0;0,05;0,035;0,45;4;20170201T122759;9;03_Sc_CWIP_Passthrough;2,675129;False;0
502;119,770975;CWIP;Direct;0,1243521;1,986021;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.482f, -0.060f );( -0.521f, 1.481f, -0.094f );0,379;0,395;0;0;0;0,0006471421;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,02334441;1,659595;0,8;0;0,05;0,035;0,45;4;20170201T122800;9;03_Sc_CWIP_Passthrough;1,986021;False;0
503;120,000269;CWIP;Direct;0,07702507;1,470294;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.478f, -0.057f );( -0.515f, 1.479f, -0.093f );0,377;0,393;0;0;0;0,0004723126;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,008485678;1,654473;0,8;0;0,05;0,035;0,45;4;20170201T122800;9;03_Sc_CWIP_Passthrough;1,470294;False;0
504;120,203667;CWIP;Direct;0,3764895;1,174796;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.473f, -0.043f );( -0.510f, 1.475f, -0.083f );0,373;0,387;0;0;0;0,0003447144;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,005001307;1,651026;0,8;0;0,05;0,035;0,45;4;20170201T122800;9;03_Sc_CWIP_Passthrough;1,174796;False;0
505;120,404547;CWIP;Direct;0,2762445;0,9320467;0;0,01942157;0,03751516;0,225;0,2437576;0;0;0,211801;( -0.472f, -0.032f );( -0.505f, 1.472f, -0.070f );0,375;0,387;0;0;0;0,0002515877;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,1195326;0,1195326;0,01486531;1,65021;0,8;0;0,05;0,035;0,45;4;20170201T122800;9;03_Sc_CWIP_Passthrough;0,9320467;False;0
506;120,590271;CWIP;Estacionario;0,160291;0,52808;0,225;0,01942157;0,03262706;0,225;0,2386901;0,225;0,04765522;0,211801;( -0.473f, -0.027f );( -0.501f, 1.471f, -0.062f );0,38;0,388;0;0,008000016;0,008000016;0,001711392;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01104558;0,1195326;0;0,01104558;1,64802;0,8;0;0,05;0,035;0,45;4;20170201T122800;9;03_Sc_CWIP_Passthrough;0,52808;False;0
507;120,799392;CWIP;Estacionario;0,05266115;0,2916767;0,225;0,01942157;0,02905952;0,225;0,2349916;0,225;0,04765522;0,211801;( -0.473f, -0.024f );( -0.500f, 1.473f, -0.059f );0,383;0,388;0;0,005000025;0,005000025;0,001897474;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005099539;0,1195326;0;0,005099539;1,648142;0,8;0;0,05;0,035;0,45;4;20170201T122801;9;03_Sc_CWIP_Passthrough;0,2916767;False;0
508;121,018658;CWIP;Estacionario;0,03603894;0,1624739;0,225;0,01942157;0,02645577;0,225;0,2322923;0,225;0,04765522;0,211801;( -0.471f, -0.023f );( -0.498f, 1.477f, -0.057f );0,386;0,386;0;0;0;0,01489267;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003000023;0,1195326;0;0,003000023;1,648919;0,8;0;0,05;0,035;0,45;4;20170201T122801;9;03_Sc_CWIP_Passthrough;0,1624739;False;0
509;121,25373;CWIP;Estacionario;0,03559051;0,09356271;0,225;0,01942157;0,02455544;0,225;0,2303223;0,225;0,04765522;0,211801;( -0.469f, -0.024f );( -0.497f, 1.485f, -0.055f );0,387;0,384;0,002999991;0;0,002999991;0,008524422;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002231749;0,1195326;0;0,002231749;1,657519;0,8;0;0,05;0,035;0,45;4;20170201T122801;9;03_Sc_CWIP_Passthrough;0,09356271;False;0
510;121,469614;CWIP;Estacionario;0,03940701;0,05760818;0,225;0,01942157;0,02316849;0,225;0,2288844;0,225;0,04765522;0,211801;( -0.467f, -0.025f );( -0.501f, 1.498f, -0.053f );0,383;0,384;0;0,001000017;0,001000017;0,01999947;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002238572;0,1195326;0;0,002238572;1,673355;0,8;0;0,05;0,035;0,45;4;20170201T122801;9;03_Sc_CWIP_Passthrough;0,05760818;False;0
511;121,661669;CWIP;Estacionario;0,07564468;0,04560126;0,225;0,01942157;0,02215624;0,225;0,227835;0,225;0,04765522;0,211801;( -0.469f, -0.027f );( -0.507f, 1.502f, -0.053f );0,381;0,385;0;0,003999978;0,003999978;0,01144184;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002235053;0,1195326;0;0,002235053;1,681149;0,8;0;0,05;0,035;0,45;4;20170201T122802;9;03_Sc_CWIP_Passthrough;0,04560126;False;0
512;121,872546;CWIP;Estacionario;0,2392315;0,07146023;0,225;0,01942157;0,02141745;0,225;0,2270691;0,225;0,04765522;0,211801;( -0.479f, -0.034f );( -0.519f, 1.505f, -0.053f );0,379;0,388;0;0,009000003;0,009000003;0,007869294;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002827717;0,1195326;0;0,002827717;1,686005;0,8;0;0,05;0,035;0,45;4;20170201T122802;9;03_Sc_CWIP_Passthrough;0,07146023;False;0
513;122,141121;CWIP;Estacionario;0,082978;0,05442579;0,225;0,01942157;0,02087825;0,225;0,2265101;0,225;0,04765522;0,211801;( -0.483f, -0.037f );( -0.522f, 1.503f, -0.054f );0,377;0,389;0;0,01199999;0,01199999;0,006557813;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01220516;0,1195326;0;0,01220516;1,683736;0,8;0;0,05;0,035;0,45;4;20170201T122802;9;03_Sc_CWIP_Passthrough;0,05442579;False;0
514;122,348225;CWIP;Estacionario;0,1407659;0,05674616;0,225;0,01942157;0,02048472;0,225;0,2261022;0,225;0,04765522;0,211801;( -0.486f, -0.042f );( -0.519f, 1.498f, -0.066f );0,375;0,39;0;0,01499999;0,01499999;0,006450738;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005001307;0,1195326;0;0,005001307;1,675247;0,8;0;0,05;0,035;0,45;4;20170201T122802;9;03_Sc_CWIP_Passthrough;0,05674616;False;0
515;122,548663;CWIP;Estacionario;0,156259;0,06103697;0,225;0,01942157;0,0201975;0,225;0,2258044;0,225;0,04765522;0,211801;( -0.483f, -0.048f );( -0.510f, 1.493f, -0.084f );0,374;0,387;0;0,01299998;0,01299998;0,005999357;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,005831961;0,1195326;0;0,005831961;1,670704;0,8;0;0,05;0,035;0,45;4;20170201T122802;9;03_Sc_CWIP_Passthrough;0,06103697;False;0
516;122,751558;CWIP;Estacionario;0,2104777;0,07401295;0,225;0,01942157;0,01998788;0,225;0,2255871;0,225;0,04765522;0,211801;( -0.477f, -0.055f );( -0.502f, 1.493f, -0.100f );0,375;0,386;0;0,01100001;0,01100001;0,005364581;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,006709211;0,1195326;0;0,006709211;1,672445;0,8;0;0,05;0,035;0,45;4;20170201T122803;9;03_Sc_CWIP_Passthrough;0,07401295;False;0
