Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
854;70,235677;CWIP;Estacionario;1,184004;0,2334522;0,1981783;0,1385542;0,1385542;0,1981783;0,1981783;0,1981783;0,211723;1,068346;( 0.504f, -0.525f );( 0.547f, 1.392f, -0.631f );0,849;0,465;0,384;0;0,384;0,09077165;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;2;2;0;9,429777;0,05582846;0;3,342468;1,768492;0,8;0;0,05;0,035;0,45;4;20170201T124938;9;03_Sc_CWIP_Passthrough;0,2334522;False;0
855;70,287487;CWIP;Estacionario;0,03081665;0,1304296;0,1981783;0,1385542;0,1385542;0,1981783;0,1981783;0,1981783;0,211723;1,068346;( 0.505f, -0.526f );( 0.548f, 1.393f, -0.630f );0,79;0,463;0,327;0;0,327;0,1128267;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;2;2;0;0,05954725;0,05582846;0;0,05954725;1,657925;0,8;0;0,05;0,035;0,45;4;20170201T124938;9;03_Sc_CWIP_Passthrough;0,1304296;False;0
856;70,334025;CWIP;Estacionario;0,1547546;0,09998945;0,1981783;0,1385542;0,1385542;0,1981783;0,1981783;0,1981783;0,211723;1,068346;( 0.509f, -0.531f );( 0.551f, 1.399f, -0.626f );0,674;0,453;0,221;0;0,221;0,1036746;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;2;2;0;0,001416137;0,05582846;0;0,001416137;1,488427;0,8;0;0,05;0,035;0,45;4;20170201T124938;9;03_Sc_CWIP_Passthrough;0,09998945;False;0
857;70,420086;CWIP;Estacionario;0,1730828;0,08738863;0,1981783;0,1385542;0,1385542;0,1981783;0,1981783;0,1981783;0,211723;1,068346;( 0.513f, -0.535f );( 0.558f, 1.408f, -0.619f );0,573;0,445;0,128;0;0,128;0,08046255;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;2;2;0;0,006402437;0,05582846;0;0,006402437;1,441947;0,8;0;0,05;0,035;0,45;4;20170201T124938;9;03_Sc_CWIP_Passthrough;0,08738863;False;0
858;70,50172;CWIP;Estacionario;0,1388553;0,07392783;0,1981783;0,1385542;0,1385542;0,1981783;0,1981783;0,1981783;0,211723;1,068346;( 0.516f, -0.538f );( 0.564f, 1.421f, -0.611f );0,487;0,436;0,051;0;0,051;0,05291591;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;2;2;0;0,005656444;0,05582846;0;0,005656444;1,453008;0,8;0;0,05;0,035;0,45;4;20170201T124938;9;03_Sc_CWIP_Passthrough;0,07392783;False;0
859;70,585001;CWIP;Estacionario;0,1373871;0,06646816;0,1981783;0,003920172;0,102182;0,1981783;0,1981783;0,1981783;0,211723;1,068346;( 0.517f, -0.542f );( 0.570f, 1.434f, -0.603f );0,42;0,429;0;0,009000003;0,009000003;0,05455957;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;3;3;0;0,004243007;0,05582846;0;0,004243007;1,494012;0,8;0;0,05;0,035;0,45;4;20170201T124938;9;03_Sc_CWIP_Passthrough;0,06646816;False;0
860;70,648572;CWIP;Estacionario;0,1570111;0,06636388;0,1326459;0,003920172;0,07563596;0,1326459;0,1804743;0,1326459;0,1417117;1,068346;( 0.518f, -0.546f );( 0.573f, 1.446f, -0.595f );0,373;0,423;0;0,05000001;0,05000001;0,03892094;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;3;3;0;0,004122922;0,05582846;0;0,004122922;1,540121;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,06636388;False;0
861;70,718806;CWIP;Estacionario;0,2750596;0,08958419;0,1326459;0,003920172;0,05626149;0,1326459;0,1675532;0,1326459;0,1417117;1,068346;( 0.519f, -0.554f );( 0.575f, 1.458f, -0.589f );0,348;0,423;0;0,07500002;0,07500002;0,03551999;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;3;3;0;0,004123616;0,05582846;0;0,004123616;1,575351;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,08958419;False;0
862;70,802673;CWIP;WIP;0,3717852;0,08832901;0,1326459;0,003920172;0,04212116;0,1326459;0,1581227;0,1326459;0,1417117;1,068346;( 0.521f, -0.565f );( 0.574f, 1.469f, -0.589f );0,342;0,427;0;0,08499998;0,08499998;0,0356801;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;3;3;0;0,004123616;0;3,429836;0,008061732;1,600321;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,1210245;False;0,1326459
863;70,86976;CWIP;WIP;0,4374694;0,0972933;0,1660817;0,1674208;0,07597164;0,1660817;0,1602729;0,1660817;0,01598669;0,096258;( 0.523f, -0.578f );( 0.573f, 1.479f, -0.594f );0,346;0,433;0;0,08700001;0,08700001;0,03615974;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;3;3;0;0,004123616;0;0,02108563;0,02108563;1,610386;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,150723;False;0,1660817
864;70,970014;CWIP;WIP;0,5521793;0,1172856;0,1660817;0,1674208;0,1006772;0,1660817;0,1618422;0,1660817;0,02152285;0,129592;( 0.526f, -0.594f );( 0.575f, 1.487f, -0.603f );0,357;0,439;0;0,08200002;0,08200002;0,03542937;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;3;3;0;0,004123616;0;0,04741008;0,04741008;1,601776;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,1891601;False;0,1660817
865;71,003905;CWIP;Estacionario;0,5305097;0,1670763;0,1660817;0,1674208;0,1187084;0,1660817;0,1629875;0,1660817;0,01038974;0,062558;( 0.528f, -0.609f );( 0.577f, 1.492f, -0.617f );0,369;0,444;0;0,07500002;0,07500002;0,03366012;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;3;3;0;0,08666956;0,04741008;0;0,01039014;1,570436;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,2053619;False;0
866;71,070554;CWIP;Estacionario;0,366772;0,161314;0,1660817;0,1674208;0,1318684;0,1660817;0,1638234;0,1660817;0,01038974;0,062558;( 0.529f, -0.620f );( 0.579f, 1.494f, -0.630f );0,381;0,447;0;0,06599998;0,06599998;0,03094314;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;3;3;0;0,01513307;0,04741008;0;0,01513307;1,564765;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,1817076;False;0
867;71,121628;CWIP;Estacionario;0,9502217;0,2732844;0,1660817;0,1674208;0,1414731;0,1660817;0,1644335;0,1660817;0,01038974;0,062558;( 0.530f, -0.636f );( 0.581f, 1.498f, -0.651f );0,399;0,451;0;0,05200002;0,05200002;0,02673548;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;3;3;0;0,01104499;0,04741008;0;0,01104499;1,546818;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,2841475;False;0
868;71,223449;CWIP;Estacionario;0,4624652;0,236756;0,1660817;0,1674208;0,148483;0,1660817;0,1648787;0,1660817;0,01038974;0,062558;( 0.528f, -0.651f );( 0.579f, 1.500f, -0.675f );0,416;0,455;0;0,039;0,039;0,02193094;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;3;3;0;0,01603199;0,04741008;0;0,01603199;1,558438;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,2425425;False;0
869;71,255193;CWIP;Estacionario;0,5694762;0,238398;0,1660817;0,1584416;0,1511734;0,1660817;0,1652037;0,1660817;0,01038974;0,062558;( 0.522f, -0.664f );( 0.570f, 1.501f, -0.698f );0,431;0,457;0;0,02599999;0,02599999;0,01680847;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;4;3;1;0,01513174;0,04741008;0;0,01513174;1,577145;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,2414803;False;0
870;71,35214;CWIP;Estacionario;0,5715487;0,2396812;0,1660817;0,1584416;0,153137;0,1660817;0,1654409;0,1660817;0,01038974;0,062558;( 0.513f, -0.675f );( 0.556f, 1.502f, -0.720f );0,445;0,458;0;0,01300001;0,01300001;0,01151663;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;4;3;1;0,01431968;0,04741008;0;0,01431968;1,596214;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,2413231;False;0
871;71,372598;CWIP;Estacionario;0,6776832;0,2612915;0,1660817;0,1584416;0,15457;0,1660817;0,165614;0,1660817;0,01038974;0,062558;( 0.505f, -0.682f );( 0.544f, 1.502f, -0.734f );0,453;0,457;0;0,003999978;0,003999978;0,006923271;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;4;3;1;0,01421231;0,04741008;0;0,01421231;1,604475;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,2621661;False;0
872;71,456181;CWIP;Estacionario;1,086311;0,3533725;0,1660817;0,1584416;0,155616;0,1660817;0,1657403;0,1660817;0,01038974;0,062558;( 0.489f, -0.691f );( 0.521f, 1.503f, -0.750f );0,465;0,455;0,00999999;0;0,00999999;0,02126228;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;4;3;1;0,01062969;0,04741008;0;0,01062969;1,610335;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,3538384;False;0
873;71,544081;CWIP;Estacionario;1,07946;0,4010707;0,1660817;0,1584416;0,1563793;0,1660817;0,1658325;0,1660817;0,01038974;0,062558;( 0.470f, -0.699f );( 0.496f, 1.503f, -0.763f );0,475;0,454;0,021;0;0,021;0,01546643;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;4;3;1;0,01835812;0,04741008;0;0,01835812;1,606346;0,8;0;0,05;0,035;0,45;4;20170201T124939;9;03_Sc_CWIP_Passthrough;0,4013189;False;0
874;71,640733;CWIP;Estacionario;0,6626915;0,3443032;0,1660817;0,1584416;0,1569365;0,1660817;0,1658998;0,1660817;0,01038974;0,062558;( 0.449f, -0.705f );( 0.469f, 1.503f, -0.771f );0,483;0,454;0,02900001;0;0,02900001;0,01395652;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;4;3;1;0,02061572;0,04741008;0;0,02061572;1,597461;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,3444354;False;0
875;71,711575;CWIP;Estacionario;0,5867516;0,2990916;0,1660817;0,1584416;0,1573431;0,1660817;0,165949;0,1660817;0,01038974;0,062558;( 0.429f, -0.707f );( 0.442f, 1.504f, -0.775f );0,489;0,454;0,035;0;0,035;0,01433526;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;4;3;1;0,02184012;0,04741008;0;0,02184012;1,593438;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,299162;False;0
876;71,807641;CWIP;Estacionario;0,431778;0,2444521;0,1523897;0,1584416;0,1576399;0,1523897;0,1622858;0,1523897;0,009533197;0,062558;( 0.410f, -0.706f );( 0.418f, 1.504f, -0.774f );0,493;0,454;0,039;0;0,039;0,01532569;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;4;3;1;0,02009924;0,04741008;0;0,02009924;1,593103;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,2444896;False;0
877;71,841421;CWIP;Estacionario;0,6004754;0,2486096;0,1523897;0,1584416;0,1578565;0,1523897;0,1596123;0,1523897;0,009533197;0,062558;( 0.393f, -0.702f );( 0.397f, 1.504f, -0.769f );0,497;0,453;0,044;0;0,044;0,01683913;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;4;3;1;0,01902727;0,04741008;0;0,01902727;1,596311;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,2486296;False;0
878;71,938613;CWIP;Estacionario;0,5861937;0,2480083;0,1316024;0,07633581;0,1358332;0,1316024;0,1520453;0,1316024;0,008232783;0,062558;( 0.378f, -0.697f );( 0.380f, 1.504f, -0.762f );0,498;0,449;0,04899999;0;0,04899999;0,01863115;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;4;3;1;0,01746345;0,04741008;0;0,01746345;1,60749;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,2480189;False;0
879;72,008705;CWIP;Estacionario;0,4326848;0,2174203;0,1316024;0,07633581;0,1197596;0,1316024;0,1465225;0,1316024;0,008232783;0,062558;( 0.366f, -0.692f );( 0.368f, 1.504f, -0.753f );0,497;0,445;0,05200002;0;0,05200002;0,02017723;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;4;3;1;0,01581175;0,04741008;0;0,01581175;1,607818;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,217426;False;0
880;72,075743;CWIP;Estacionario;0,3378143;0,1824212;0,1316024;0,07633581;0,1080284;0,1316024;0,1424917;0,1316024;0,008232783;0,062558;( 0.358f, -0.686f );( 0.361f, 1.504f, -0.745f );0,495;0,443;0,05200002;0;0,05200002;0,02100078;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;4;3;1;0,01299924;0,04741008;0;0,01299924;1,599156;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,1824242;False;0
881;72,128867;CWIP;Estacionario;0,3465336;0,1654973;0,1316024;0,07633581;0,09946644;0,1316024;0,1395499;0,1316024;0,008232783;0,062558;( 0.355f, -0.680f );( 0.358f, 1.504f, -0.738f );0,492;0,441;0,051;0;0,051;0,02124229;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;4;3;1;0,01000061;0,04741008;0;0,01000061;1,610058;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,1654989;False;0
882;72,223501;CWIP;Estacionario;0,1106406;0,109971;0,1316024;0,07633581;0,09321755;0,1316024;0,1374028;0,1316024;0,008232783;0,062558;( 0.355f, -0.677f );( 0.359f, 1.505f, -0.734f );0,49;0,442;0,04800001;0;0,04800001;0,02077942;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;4;3;1;0,006707931;0,04741008;0;0,006707931;1,611825;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,1099718;False;0
883;72,260145;CWIP;Estacionario;0,185646;0,09518261;0,1316024;0,07633581;0,08865684;0,1316024;0,1358358;0,1316024;0,008232783;0,062558;( 0.360f, -0.674f );( 0.365f, 1.505f, -0.730f );0,487;0,444;0,04299998;0;0,04299998;0,019547;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;4;3;1;0,003000259;0,04741008;0;0,003000259;1,603778;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,09518307;False;0
884;72,36058;CWIP;Estacionario;0,4851172;0,1463526;0,1316024;0,07633581;0,08532824;0,1316024;0,1346921;0,1316024;0,008232783;0,062558;( 0.374f, -0.674f );( 0.383f, 1.506f, -0.731f );0,484;0,446;0,03799999;0;0,03799999;0,01790467;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;4;3;1;0,005831183;0,04741008;0;0,005831183;1,599308;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,1463528;False;0
885;72,477848;CWIP;Estacionario;0,4806589;0,1727303;0,1316024;0,02968461;0,07029577;0,1316024;0,1338574;0,1316024;0,008232783;0,062558;( 0.394f, -0.677f );( 0.409f, 1.507f, -0.734f );0,481;0,448;0,03299999;0;0,03299999;0,01604398;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;5;4;1;0,01399994;0,04741008;0;0,01399994;1,597697;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,1727304;False;0
886;72,512408;CWIP;Estacionario;1,066194;0,302232;0,1316024;0,02968461;0,05932441;0,1316024;0,1332482;0,1316024;0,008232783;0,062558;( 0.425f, -0.683f );( 0.444f, 1.508f, -0.738f );0,479;0,45;0,02900001;0;0,02900001;0,01426417;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;5;4;1;0,02022424;0,04741008;0;0,02022424;1,596684;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,3022321;False;0
887;72,5786;CWIP;Estacionario;1,409087;0,4388227;0,1316024;0,02968461;0,05131703;0,1316024;0,1328036;0,1316024;0,008232783;0,062558;( 0.465f, -0.694f );( 0.489f, 1.509f, -0.740f );0,476;0,449;0,02700001;0;0,02700001;0,01292176;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;5;4;1;0,03157554;0,04741008;0;0,03157554;1,595459;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,4388227;False;0
888;72,612842;CWIP;Estacionario;1,091379;0,4489378;0,1316024;0,02968461;0,0454729;0,1316024;0,1324791;0,1316024;0,008232783;0,062558;( 0.496f, -0.702f );( 0.519f, 1.510f, -0.741f );0,474;0,447;0,02700001;0;0,02700001;0,0122067;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;5;4;1;0,04148389;0,04741008;0;0,04148389;1,59918;0,8;0;0,05;0,035;0,45;4;20170201T124940;9;03_Sc_CWIP_Passthrough;0,4489379;False;0
889;72,732597;CWIP;Estacionario;0,9357551;0,4236411;0,1316024;0,02968461;0,04120759;0,1316024;0,1322422;0,1316024;0,008232783;0,062558;( 0.541f, -0.714f );( 0.569f, 1.517f, -0.745f );0,465;0,441;0,02399999;0;0,02399999;0,01123429;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;5;4;1;0,03201585;0,04741008;0;0,03201585;1,623799;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;0,4236411;False;0
890;72,863458;CWIP;Direct;1,859185;0,8114621;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.596f, -0.727f );( 0.614f, 1.525f, -0.747f );0,462;0,432;0;0;0;0,008199276;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04657237;1,616141;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;0,8114622;False;0
891;72,894227;CWIP;Direct;1,875333;1,098873;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.644f, -0.737f );( 0.655f, 1.532f, -0.751f );0,462;0,427;0;0;0;0,005984191;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,05651589;1,614862;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,098873;False;0
892;72,930413;CWIP;Direct;1,54399;1,219124;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.691f, -0.747f );( 0.692f, 1.538f, -0.754f );0,468;0,436;0;0;0;0,004367525;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04902725;1,606433;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,219124;False;0
893;72,997535;CWIP;Direct;1,764482;1,366456;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.742f, -0.759f );( 0.742f, 1.545f, -0.758f );0,487;0,465;0;0;0;0,003187611;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04805557;1,568602;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,366456;False;0
894;73,202335;CWIP;Direct;1,998845;1,5373;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.831f, -0.784f );( 0.854f, 1.553f, -0.767f );0,497;0,482;0;0;0;0,002326458;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,05239242;1,605957;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,5373;False;0
895;73,249002;CWIP;Direct;1,127694;1,426642;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.876f, -0.799f );( 0.915f, 1.552f, -0.775f );0,512;0,49;0;0;0;0,001697951;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,09244541;1,612355;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,426642;False;0
896;73,299315;CWIP;Direct;0,7517517;1,244316;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.908f, -0.810f );( 0.952f, 1.550f, -0.782f );0,519;0,492;0;0;0;0,001239239;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04743224;1,613687;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,244316;False;0
897;73,349664;CWIP;Direct;1,208334;1,234596;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 0.958f, -0.828f );( 1.011f, 1.545f, -0.794f );0,525;0,491;0;0;0;0,0009044508;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,03383947;1,589697;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,234596;False;0
898;73,453549;CWIP;Direct;1,169689;1,217061;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.007f, -0.845f );( 1.065f, 1.541f, -0.807f );0,532;0,491;0;0;0;0,0006601078;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,05314048;1,56671;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,217061;False;0
899;73,550336;CWIP;Direct;1,052132;1,172504;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.053f, -0.861f );( 1.116f, 1.537f, -0.822f );0,533;0,494;0;0;0;0,0004817756;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,05186597;1,541035;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,172504;False;0
900;73,600913;CWIP;Direct;1,061812;1,1426;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.100f, -0.874f );( 1.168f, 1.537f, -0.835f );0,538;0,498;0;0;0;0,0003516209;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04870357;1,574066;0,8;0;0,05;0,035;0,45;4;20170201T124941;9;03_Sc_CWIP_Passthrough;1,1426;False;0
901;73,652342;CWIP;Direct;1,009269;1,10658;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.146f, -0.879f );( 1.219f, 1.536f, -0.843f );0,546;0,503;0;0;0;0,0002566283;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04876205;1,632335;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,10658;False;0
902;73,754883;CWIP;Direct;0,9009513;1,051028;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.187f, -0.878f );( 1.267f, 1.536f, -0.845f );0,552;0,507;0;0;0;0,0001872986;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04627333;1,652017;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,051028;False;0
903;73,801723;CWIP;Direct;0,9199629;1,01562;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.224f, -0.868f );( 1.312f, 1.533f, -0.837f );0,545;0,511;0;0;0;0,0001366987;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04101162;1,630423;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;1,01562;False;0
904;73,903324;CWIP;Direct;0,8503827;0,97098;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.258f, -0.846f );( 1.352f, 1.529f, -0.816f );0,528;0,5;0;0;0;9,976871E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,03832823;1,627744;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;0,97098;False;0
905;73,957172;CWIP;Direct;0,9171617;0,9564407;0;0,02968461;0,04120759;0,1316024;0,1322422;0;0;0,062558;( 1.287f, -0.812f );( 1.386f, 1.525f, -0.784f );0,523;0,499;0;0;0;7,281557E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,04741008;0,04741008;0,04049902;1,632628;0,8;0;0,05;0,035;0,45;4;20170201T124942;9;03_Sc_CWIP_Passthrough;0,9564407;False;0
