Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
44;2;01_Sc_CWIP_AVR_Inicio;AVR;5,419225;0,033869;20170324T132937;60,00002;0;Estacionario;(-0.040,1.650,-0.023);(-0.028,1.650,-0.017);(-0.050,1.005,0.023);(1.993,0.709,-0.758);(1.999,0.694,-0.754);(20.266,0.500,-20.000);0,01341733;0;0;0,01341733;0,007211043;0;0;0,007211043;28,48533;0;0;28,48533;0,1688294;0,2245388;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5089998;Warning;0;3,509;Normal;0;2,298;Normal;0;0,702;Warning;0;2,868306;Normal;0;2,410787;Normal;0;0;1;False;NULL
45;2;01_Sc_CWIP_AVR_Inicio;AVR;5,536089;0,116864;20170324T132937;60,00002;0;Estacionario;(-0.046,1.650,-0.027);(-0.040,1.650,-0.023);(-0.056,1.028,0.014);(1.990,0.718,-0.760);(1.993,0.709,-0.758);(20.266,0.500,-20.000);0,007211538;0;0;0,007211538;0,003605554;0;0;0,003605554;28,48681;0;0;28,48681;0,1151056;0,2245388;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,308;Normal;0;0,692;Warning;0;2,857848;Normal;0;2,392463;Normal;0;0;1;False;NULL
46;2;01_Sc_CWIP_AVR_Inicio;AVR;5,60314;0,067051;20170324T132937;60,00002;0;Estacionario;(-0.049,1.650,-0.029);(-0.046,1.650,-0.027);(-0.058,1.042,0.009);(1.985,0.729,-0.761);(1.990,0.718,-0.760);(20.266,0.500,-20.000);0,003604166;0;0;0,003604166;0,005099013;0;0;0,005099013;28,48754;0;0;28,48754;0,09295615;0,2245388;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,31;Normal;0;0,69;Warning;0;2,856284;Normal;0;2,389402;Normal;0;0;1;False;NULL
47;2;01_Sc_CWIP_AVR_Inicio;AVR;5,636709;0,033569;20170324T132937;60,00002;0;Estacionario;(-0.054,1.650,-0.030);(-0.049,1.650,-0.029);(-0.059,1.059,0.004);(1.983,0.738,-0.757);(1.985,0.729,-0.761);(20.266,0.500,-20.000);0,005100064;0;0;0,005100064;0,004472078;0;0;0,004472078;28,49041;0;0;28,49041;0,07853115;0,2245388;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4879999;Warning;0;3,488;Normal;0;2,31;Normal;0;0,69;Warning;0;2,856284;Normal;0;2,389402;Normal;0;0;1;False;NULL
48;2;01_Sc_CWIP_AVR_Inicio;AVR;5,737008;0,100299;20170324T132937;60,00002;0;Estacionario;(-0.056,1.650,-0.026);(-0.054,1.650,-0.030);(-0.060,1.072,0.002);(1.982,0.742,-0.753);(1.983,0.738,-0.757);(20.266,0.500,-20.000);0,004471599;0;0;0,004471599;0,004123125;0;0;0,004123125;28,49464;0;0;28,49464;0,06764628;0,2245388;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,307;Normal;0;0,693;Warning;0;2,848732;Normal;0;2,3825;Normal;0;0;1;False;NULL
49;2;01_Sc_CWIP_AVR_Inicio;AVR;5,837555;0,100547;20170324T132937;60,00002;0;Estacionario;(-0.057,1.650,-0.022);(-0.056,1.650,-0.026);(-0.054,1.077,0.002);(1.982,0.747,-0.743);(1.982,0.742,-0.753);(20.266,0.500,-20.000);0,00412298;0;0;0,00412298;0,01000005;0;0;0,01000005;28,49816;0;0;28,49816;0,1003323;0,2245388;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,303;Normal;0;0,697;Warning;0;2,845834;Normal;0;2,381633;Normal;0;0;1;False;NULL
50;2;01_Sc_CWIP_AVR_Inicio;AVR;5,938908;0,101353;20170324T132937;60,00002;0;Estacionario;(-0.057,1.650,-0.012);(-0.057,1.650,-0.022);(-0.047,1.081,0.002);(1.982,0.747,-0.743);(1.982,0.747,-0.743);(20.266,0.500,-20.000);0,01000005;0;0;0,01000005;0;0;0;0;28,50517;0;0;28,50517;0,05344418;0,2245388;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,293;Normal;0;0,707;Warning;0;2,840755;Normal;0;2,381987;Normal;0;0;1;False;NULL
51;2;01_Sc_CWIP_AVR_Inicio;AVR;6,038899;0,099991;20170324T132938;60,00002;0;Estacionario;(-0.057,1.650,-0.012);(-0.057,1.650,-0.012);(-0.047,1.081,0.002);(1.983,0.747,-0.732);(1.982,0.747,-0.743);(20.266,0.500,-20.000);0;0;0;0;0,01104534;0;0;0,01104534;28,50517;0;0;28,50517;0,09850167;0,1576647;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,293;Normal;0;0,707;Warning;0;2,840755;Normal;0;2,381987;Normal;0;0;1;False;NULL
53;2;01_Sc_CWIP_AVR_Inicio;AVR;6,223281;0,083593;20170324T132938;60,00002;0;Estacionario;(-0.056,1.650,-0.001);(-0.056,1.650,-0.001);(-0.053,1.083,-0.003);(1.984,0.742,-0.737);(1.983,0.747,-0.732);(20.266,0.500,-20.000);0;0;0;0;0,005099;0;0;0,005099;28,51217;0;0;28,51217;0,06013639;0,1274012;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,282;Normal;0;0,718;Warning;0;2,836058;Normal;0;2,383415;Normal;0;0;1;False;NULL
54;2;01_Sc_CWIP_AVR_Inicio;AVR;6,256472;0,033191;20170324T132938;60,00002;0;Estacionario;(-0.055,1.650,-0.006);(-0.056,1.650,-0.001);(-0.053,1.074,-0.006);(1.985,0.739,-0.749);(1.984,0.742,-0.737);(20.266,0.500,-20.000);0,005098907;0;0;0,005098907;0,01204162;0;0;0,01204162;28,50795;0;0;28,50795;0,111083;0,1274012;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,282;Normal;0;0,718;Warning;0;2,836058;Normal;0;2,383415;Normal;0;0;1;False;NULL
55;2;01_Sc_CWIP_AVR_Inicio;AVR;6,289831;0,033359;20170324T132938;60,00002;0;Estacionario;(-0.054,1.650,-0.018);(-0.055,1.650,-0.006);(-0.058,1.069,-0.014);(1.984,0.736,-0.758);(1.985,0.739,-0.749);(20.266,0.500,-20.000);0,01204157;0;0;0,01204157;0,009055394;0;0;0,009055394;28,49882;0;0;28,49882;0,119106;0,1274012;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,287;Normal;0;0,713;Warning;0;2,839445;Normal;0;2,384214;Normal;0;0;1;False;NULL
56;2;01_Sc_CWIP_AVR_Inicio;AVR;6,356852;0,067021;20170324T132938;60,00002;0;Estacionario;(-0.055,1.650,-0.027);(-0.054,1.650,-0.018);(-0.062,1.073,-0.024);(1.993,0.713,-0.759);(1.984,0.736,-0.758);(20.266,0.500,-20.000);0,009055328;0;0;0,009055328;0,009055446;0;0;0,009055446;28,49322;0;0;28,49322;0,1200329;0,1274012;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4819999;Warning;0;3,482;Normal;0;2,308;Normal;0;0,692;Warning;0;2,850102;Normal;0;2,383468;Normal;0;0;1;False;NULL
57;2;01_Sc_CWIP_AVR_Inicio;AVR;6,425108;0,068256;20170324T132938;60,00002;0;Estacionario;(-0.046,1.650,-0.028);(-0.055,1.650,-0.027);(-0.048,1.046,-0.027);(2.002,0.685,-0.762);(1.993,0.713,-0.759);(20.266,0.500,-20.000);0,009054261;0;0;0,009054261;0,0094869;0;0;0,0094869;28,48611;0;0;28,48611;0,1206765;0,1148632;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4909999;Warning;0;3,491;Normal;0;2,309;Normal;0;0,691;Warning;0;2,858357;Normal;0;2,392431;Normal;0;0;1;False;NULL
58;2;01_Sc_CWIP_AVR_Inicio;AVR;6,519419;0,094311;20170324T132938;60,00002;0;Estacionario;(-0.037,1.650,-0.031);(-0.046,1.650,-0.028);(-0.030,1.015,-0.029);(2.013,0.654,-0.757);(2.002,0.685,-0.762);(20.266,0.500,-20.000);0,009489387;0;0;0,009489387;0,01208297;0;0;0,01208297;28,47758;0;0;28,47758;0,1572898;0,1148632;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5;Warning;0;3,5;Normal;0;2,312;Normal;0;0,688;Warning;0;2,867632;Normal;0;2,401335;Normal;0;0;1;False;NULL
61;2;01_Sc_CWIP_AVR_Inicio;AVR;6,776419;0,033031;20170324T132938;60,00002;0;Estacionario;(-0.002,1.650,-0.015);(-0.002,1.650,-0.015);(0.012,0.909,-0.017);(2.017,0.641,-0.761);(2.037,0.591,-0.746);(20.266,0.500,-20.000);0;0;0;0;0,02499998;0;0;0,02499998;28,46387;0;0;28,46387;0,2615769;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5349998;Warning;0;3,535;Normal;0;2,296;Normal;0;0,704;Warning;0;2,889785;Normal;0;2,436842;Normal;0;0;1;False;NULL
62;2;01_Sc_CWIP_AVR_Inicio;AVR;6,859651;0,083232;20170324T132938;60,00002;0;Estacionario;(-0.022,1.650,-0.030);(-0.002,1.650,-0.015);(-0.003,0.962,-0.031);(2.017,0.641,-0.761);(2.017,0.641,-0.761);(20.266,0.500,-20.000);0,02500036;0;0;0,02500036;0;0;0;0;28,46759;0;0;28,46759;0,1393347;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,311;Normal;0;0,689;Warning;0;2,880051;Normal;0;2,416358;Normal;0;0;1;False;NULL
63;2;01_Sc_CWIP_AVR_Inicio;AVR;6,926429;0,066778;20170324T132938;60,00002;0;Estacionario;(-0.022,1.650,-0.030);(-0.022,1.650,-0.030);(-0.003,0.962,-0.031);(1.997,0.692,-0.772);(2.017,0.641,-0.761);(20.266,0.500,-20.000);0;0;0;0;0,02282543;0;0;0,02282543;28,46759;0;0;28,46759;0,2176172;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5149999;Warning;0;3,515;Normal;0;2,311;Normal;0;0,689;Warning;0;2,880051;Normal;0;2,416358;Normal;0;0;1;False;NULL
64;2;01_Sc_CWIP_AVR_Inicio;AVR;7,048485;0,122056;20170324T132939;60,00002;0;Estacionario;(-0.042,1.650,-0.041);(-0.022,1.650,-0.030);(-0.035,1.016,-0.036);(1.990,0.713,-0.776);(1.997,0.692,-0.772);(20.266,0.500,-20.000);0,02282584;0;0;0,02282584;0,008062235;0;0;0,008062235;28,47414;0;0;28,47414;0,1597467;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4949999;Warning;0;3,495;Normal;0;2,322;Normal;0;0,678;Warning;0;2,868428;Normal;0;2,39605;Normal;0;0;1;False;NULL
65;2;01_Sc_CWIP_AVR_Inicio;AVR;7,077852;0,029367;20170324T132939;60,00002;0;Estacionario;(-0.049,1.650,-0.045);(-0.042,1.650,-0.041);(-0.044,1.039,-0.037);(1.994,0.704,-0.772);(1.990,0.713,-0.776);(20.266,0.500,-20.000);0,008062235;0;0;0,008062235;0,005656824;0;0;0,005656824;28,47633;0;0;28,47633;0,1318389;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4949999;Warning;0;3,495;Normal;0;2,322;Normal;0;0,678;Warning;0;2,868428;Normal;0;2,39605;Normal;0;0;1;False;NULL
66;2;01_Sc_CWIP_AVR_Inicio;AVR;7,262558;0,184706;20170324T132939;60,00002;0;Estacionario;(-0.045,1.650,-0.041);(-0.049,1.650,-0.045);(-0.041,1.029,-0.034);(1.998,0.696,-0.770);(1.994,0.704,-0.772);(20.266,0.500,-20.000);0,005658004;0;0;0,005658004;0,004472212;0;0;0,004472212;28,47628;0;0;28,47628;0,09772278;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4919999;Warning;0;3,492;Normal;0;2,322;Normal;0;0,678;Warning;0;2,86585;Normal;0;2,393051;Normal;0;0;1;False;NULL
67;2;01_Sc_CWIP_AVR_Inicio;AVR;7,345405;0,082847;20170324T132939;60,00002;0;Estacionario;(-0.041,1.650,-0.039);(-0.045,1.650,-0.041);(-0.037,1.017,-0.017);(1.993,0.708,-0.774);(1.998,0.696,-0.770);(20.266,0.500,-20.000);0,004470186;0;0;0,004470186;0,006403126;0;0;0,006403126;28,47483;0;0;28,47483;0,09382063;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,32;Normal;0;0,68;Warning;0;2,868266;Normal;0;2,397105;Normal;0;0;1;False;NULL
68;2;01_Sc_CWIP_AVR_Inicio;AVR;7,379783;0,034378;20170324T132939;60,00002;0;Estacionario;(-0.046,1.650,-0.043);(-0.041,1.650,-0.039);(-0.042,1.029,-0.009);(1.989,0.718,-0.776);(1.993,0.708,-0.774);(20.266,0.500,-20.000);0,006403963;0;0;0,006403963;0,004472212;0;0;0,004472212;28,47559;0;0;28,47559;0,07866118;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,32;Normal;0;0,68;Warning;0;2,868266;Normal;0;2,397105;Normal;0;0;1;False;NULL
69;2;01_Sc_CWIP_AVR_Inicio;AVR;7,480111;0,100328;20170324T132939;60,00002;0;Estacionario;(-0.050,1.650,-0.045);(-0.046,1.650,-0.043);(-0.047,1.040,-0.004);(1.987,0.724,-0.777);(1.989,0.718,-0.776);(20.266,0.500,-20.000);0,004470186;0;0;0,004470186;0,002236039;0;0;0,002236039;28,47704;0;0;28,47704;0,05582927;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4869999;Warning;0;3,487;Normal;0;2,326;Normal;0;0,674;Warning;0;2,863606;Normal;0;2,387948;Normal;0;0;1;False;NULL
70;2;01_Sc_CWIP_AVR_Inicio;AVR;7,580805;0,100694;20170324T132939;60,00002;0;Estacionario;(-0.052,1.650,-0.046);(-0.050,1.650,-0.045);(-0.050,1.046,-0.001);(1.983,0.736,-0.776);(1.987,0.724,-0.777);(20.266,0.500,-20.000);0,002238492;0;0;0,002238492;0,004123053;0;0;0,004123053;28,47777;0;0;28,47777;0,06067992;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4849999;Warning;0;3,485;Normal;0;2,327;Normal;0;0,673;Warning;0;2,862403;Normal;0;2,385923;Normal;0;0;1;False;NULL
71;2;01_Sc_CWIP_AVR_Inicio;AVR;7,68068;0,099875;20170324T132939;60,00002;0;Estacionario;(-0.056,1.650,-0.045);(-0.052,1.650,-0.046);(-0.058,1.061,0.000);(1.983,0.736,-0.776);(1.983,0.736,-0.776);(20.266,0.500,-20.000);0,004120971;0;0;0,004120971;0;0;0;0;28,48132;0;0;28,48132;0,03232249;0,1331657;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,326;Normal;0;0,674;Warning;0;2,858457;Normal;0;2,38195;Normal;0;0;1;False;NULL
72;2;01_Sc_CWIP_AVR_Inicio;AVR;7,782038;0,101358;20170324T132939;60,00002;0;Estacionario;(-0.056,1.650,-0.045);(-0.056,1.650,-0.045);(-0.058,1.061,0.000);(1.982,0.741,-0.772);(1.983,0.736,-0.776);(20.266,0.500,-20.000);0;0;0;0;0,004123125;0;0;0,004123125;28,48132;0;0;28,48132;0,04458705;0;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,326;Normal;0;0,674;Warning;0;2,858457;Normal;0;2,38195;Normal;0;0;1;False;NULL
73;2;01_Sc_CWIP_AVR_Inicio;AVR;7,882308;0,10027;20170324T132939;60,00002;0;Estacionario;(-0.057,1.650,-0.041);(-0.056,1.650,-0.045);(-0.065,1.068,-0.006);(1.983,0.740,-0.769);(1.982,0.741,-0.772);(20.266,0.500,-20.000);0,00412298;0;0;0,00412298;0,003162312;0;0;0,003162312;28,48484;0;0;28,48484;0,04532233;0,25;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4799999;Warning;0;3,48;Normal;0;2,322;Normal;0;0,678;Warning;0;2,855545;Normal;0;2,381056;Normal;0;0;1;False;NULL
74;2;01_Sc_CWIP_AVR_Inicio;AVR;7,983164;0,100856;20170324T132940;60,00002;0;Estacionario;(-0.056,1.650,-0.038);(-0.057,1.650,-0.041);(-0.078,1.065,-0.016);(1.983,0.740,-0.769);(1.983,0.740,-0.769);(20.266,0.500,-20.000);0,003162124;0;0;0,003162124;0;0;0;0;28,48623;0;0;28,48623;0,02414194;0,125;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,319;Normal;0;0,681;Warning;0;2,854865;Normal;0;2,382138;Normal;0;0;1;False;NULL
75;2;01_Sc_CWIP_AVR_Inicio;AVR;8,083572;0,100408;20170324T132940;60,00002;0;Estacionario;(-0.056,1.650,-0.038);(-0.056,1.650,-0.038);(-0.078,1.065,-0.016);(2.002,0.692,-0.755);(1.983,0.740,-0.769);(20.266,0.500,-20.000);0;0;0;0;0,02360089;0;0;0,02360089;28,48623;0;0;28,48623;0,1882425;0,125;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,319;Normal;0;0,681;Warning;0;2,854865;Normal;0;2,382138;Normal;0;0;1;False;NULL
76;2;01_Sc_CWIP_AVR_Inicio;AVR;8,183203;0,099631;20170324T132940;60,00002;0;Estacionario;(-0.037,1.650,-0.024);(-0.056,1.650,-0.038);(-0.057,1.017,-0.015);(2.002,0.692,-0.755);(2.002,0.692,-0.755);(20.266,0.500,-20.000);0,02360166;0;0;0,02360166;0;0;0;0;28,48249;0;0;28,48249;0,1002715;0,125;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5;Warning;0;3,5;Normal;0;2,305;Normal;0;0,695;Warning;0;2,864079;Normal;0;2,401556;Normal;0;0;1;False;NULL
77;2;01_Sc_CWIP_AVR_Inicio;AVR;8,253692;0,070489;20170324T132940;60,00002;0;Estacionario;(-0.037,1.650,-0.024);(-0.037,1.650,-0.024);(-0.057,1.017,-0.015);(2.021,0.641,-0.742);(2.002,0.692,-0.755);(20.266,0.500,-20.000);0;0;0;0;0,02302158;0;0;0,02302158;28,48249;0;0;28,48249;0,3005646;0,3032179;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5;Warning;0;3,5;Normal;0;2,305;Normal;0;0,695;Warning;0;2,864079;Normal;0;2,401556;Normal;0;0;1;False;NULL
78;2;01_Sc_CWIP_AVR_Inicio;AVR;8,283722;0,03003;20170324T132940;60,00002;0;Estacionario;(-0.018,1.650,-0.011);(-0.037,1.650,-0.024);(-0.033,0.964,-0.009);(2.014,0.656,-0.747);(2.021,0.641,-0.742);(20.266,0.500,-20.000);0,02301942;0;0;0,02301942;0,008602298;0;0;0,008602298;28,47808;0;0;28,47808;0,2238882;0,5316282;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5;Warning;0;3,5;Normal;0;2,305;Normal;0;0,695;Warning;0;2,864079;Normal;0;2,401556;Normal;0;0;1;False;NULL
79;2;01_Sc_CWIP_AVR_Inicio;AVR;8,384629;0,100907;20170324T132940;60,00002;0;Estacionario;(-0.025,1.650,-0.016);(-0.018,1.650,-0.011);(-0.043,0.979,-0.009);(2.010,0.665,-0.750);(2.014,0.656,-0.747);(20.266,0.500,-20.000);0,008602298;0;0;0,008602298;0,004999971;0;0;0,004999971;28,47956;0;0;28,47956;0,1496509;0,5316282;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5119998;Warning;0;3,512;Normal;0;2,297;Normal;0;0,703;Warning;0;2,870393;Normal;0;2,413821;Normal;0;0;1;False;NULL
80;2;01_Sc_CWIP_AVR_Inicio;AVR;8,485947;0,101318;20170324T132940;60,00002;0;Estacionario;(-0.029,1.650,-0.019);(-0.025,1.650,-0.016);(-0.047,0.988,-0.009);(2.004,0.679,-0.754);(2.010,0.665,-0.750);(20.266,0.500,-20.000);0,004998255;0;0;0,004998255;0,007211142;0;0;0,007211142;28,4803;0;0;28,4803;0,1251786;0,5316282;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5079999;Warning;0;3,508;Normal;0;2,3;Normal;0;0,7;Warning;0;2,868451;Normal;0;2,409719;Normal;0;0;1;False;NULL
81;2;01_Sc_CWIP_AVR_Inicio;AVR;8,519422;0,033475;20170324T132940;60,00002;0;Estacionario;(-0.035,1.650,-0.023);(-0.029,1.650,-0.019);(-0.051,1.004,-0.010);(1.998,0.694,-0.757);(2.004,0.679,-0.754);(20.266,0.500,-20.000);0,007214713;0;0;0,007214713;0,006708144;0;0;0,006708144;28,48177;0;0;28,48177;0,1223536;0,3145858;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,5079999;Warning;0;3,508;Normal;0;2,3;Normal;0;0,7;Warning;0;2,868451;Normal;0;2,409719;Normal;0;0;1;False;NULL
82;2;01_Sc_CWIP_AVR_Inicio;AVR;8,586008;0,066586;20170324T132940;60,00002;0;Estacionario;(-0.041,1.650,-0.026);(-0.035,1.650,-0.023);(-0.049,1.016,0.006);(1.995,0.703,-0.759);(1.998,0.694,-0.757);(20.266,0.500,-20.000);0,006705265;0;0;0,006705265;0,003605554;0;0;0,003605554;28,48394;0;0;28,48394;0,08908182;0,3145858;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4959999;Warning;0;3,496;Normal;0;2,307;Normal;0;0,693;Warning;0;2,861646;Normal;0;2,397493;Normal;0;0;1;False;NULL
83;2;01_Sc_CWIP_AVR_Inicio;AVR;8,686669;0,100661;20170324T132940;60,00002;0;Estacionario;(-0.044,1.650,-0.028);(-0.041,1.650,-0.026);(-0.055,1.022,0.012);(1.990,0.716,-0.759);(1.995,0.703,-0.759);(20.266,0.500,-20.000);0,003604166;0;0;0,003604166;0,004999995;0;0;0,004999995;28,48468;0;0;28,48468;0,07976931;0,3000354;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,309;Normal;0;0,691;Warning;0;2,860079;Normal;0;2,39443;Normal;0;0;1;False;NULL
84;2;01_Sc_CWIP_AVR_Inicio;AVR;8,720365;0,033696;20170324T132940;60,00002;0;Estacionario;(-0.049,1.650,-0.028);(-0.044,1.650,-0.028);(-0.068,1.030,0.016);(1.988,0.723,-0.759);(1.990,0.716,-0.759);(20.266,0.500,-20.000);0,005001068;0;0;0,005001068;0,001999974;0;0;0,001999974;28,48824;0;0;28,48824;0,05865097;0,3000354;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,309;Normal;0;0,691;Warning;0;2,860079;Normal;0;2,39443;Normal;0;0;1;False;NULL
85;2;01_Sc_CWIP_AVR_Inicio;AVR;8,786845;0,06648;20170324T132940;60,00002;0;Estacionario;(-0.051,1.650,-0.028);(-0.049,1.650,-0.028);(-0.076,1.046,0.013);(1.986,0.732,-0.758);(1.988,0.723,-0.759);(20.266,0.500,-20.000);0,001998901;0;0;0,001998901;0,002236146;0;0;0,002236146;28,48967;0;0;28,48967;0,04578632;0,3000354;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4859999;Warning;0;3,486;Normal;0;2,309;Normal;0;0,691;Warning;0;2,854053;Normal;0;2,387434;Normal;0;0;1;False;NULL
86;2;01_Sc_CWIP_AVR_Inicio;AVR;8,887425;0,10058;20170324T132940;60,00002;0;Estacionario;(-0.053,1.650,-0.027);(-0.051,1.650,-0.028);(-0.085,1.064,0.009);(1.983,0.741,-0.757);(1.986,0.732,-0.758);(20.266,0.500,-20.000);0,002238492;0;0;0,002238492;0,00316218;0;0;0,00316218;28,4918;0;0;28,4918;0,04637248;0,3000354;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4839998;Warning;0;3,484;Normal;0;2,308;Normal;0;0,692;Warning;0;2,851823;Normal;0;2,385467;Normal;0;0;1;False;NULL
87;2;01_Sc_CWIP_AVR_Inicio;AVR;8,988397;0,100972;20170324T132941;60,00002;0;Estacionario;(-0.056,1.650,-0.026);(-0.053,1.650,-0.027);(-0.091,1.071,0.002);(1.983,0.741,-0.757);(1.983,0.741,-0.757);(20.266,0.500,-20.000);0,00316071;0;0;0,00316071;0;0;0;0;28,49464;0;0;28,49464;0,02470132;0,3000354;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,307;Normal;0;0,693;Warning;0;2,848732;Normal;0;2,3825;Normal;0;0;1;False;NULL
88;2;01_Sc_CWIP_AVR_Inicio;AVR;9,088918;0,100521;20170324T132941;60,00002;0;Estacionario;(-0.056,1.650,-0.026);(-0.056,1.650,-0.026);(-0.091,1.071,0.002);(1.983,0.743,-0.759);(1.983,0.741,-0.757);(20.266,0.500,-20.000);0;0;0;0;0,001999974;0;0;0,001999974;28,49464;0;0;28,49464;0,02586314;0,3000354;0;0,8;False;0;Unknown;Unknown;0;1;0,1;0,4;0,8;1,2;0,4809999;Warning;0;3,481;Normal;0;2,307;Normal;0;0,693;Warning;0;2,848732;Normal;0;2,3825;Normal;0;0;1;False;NULL
